NORMA,ART,APT,OPC,PTOS,CALIF,INFRACCION,MULTA,RESPONS,COMENTARIO,MATERIA
CIR,20,1,5E,4,"Muy grave 077.-
C)","Circular Con Una Tasa De Alcohol En Aire Espirado Superior A 0,25 Miligramos Por Litro, Que Es La Reglamentariamente Establecida (Para Conductores En General, Pruebas Siempre Con Etilómetros
Homologados)",500;250,Conductor,NOTA: La referencia sancionadora es la de la tasa menor con etilómetro homologado. Causa posible inmovilización y depósito del vehículo (art 104 y 105 LSV). Los errores máximos permitidos se encuentran regulados en el artículo 9 y en el punto 2.3 del Anexo II de la Orden ITC/3707/2006,ALCOHOL
CIR,20,1,5F,4,"Muy grave 077.-
C)","Circular Con Una Tasa De Alcohol En Sangre Superior A 0,50 Gramos Por 1000 C.C., Que Es La Reglamentariamente Establecida (Para Conductores En General, Pruebas Siempre Con Etilómetros
Homologados)",500;250,Conductor,NOTA: Causa de posible inmovilización y depósito del vehículo (arts. 104 y 105 LSV),ALCOHOL
CIR,20,1,5G,4,"Muy grave 077.-
C)","Circular Con Una Tasa De Alcohol En Aire Espirado Superior A 0,15 Miligramos Por Litro, Que Es La Reglamentariamente Establecida (Para Conductores Profesionales, De Servicio De Urgencia, Mercancías Peligrosas O Transportes Especiales, Noveles Y Pruebas Siempre Con Etilómetros
Homologados)",500;250,Conductor,NOTA: La referencia sancionadora es la de la tasa menor con etilómetro homologado. Causa posible inmovilización y depósito del vehículo (art 104 y 105 LSV),ALCOHOL
CIR,20,1,5H,4,"Muy grave 077.-
C)","Circular Con Una Tasa De Alcohol En Sangre Superior A 0,30 Gramos Por 1000 C.C., Que Es La Reglamentariamente Establecida (Para Conductores Profesionales, Noveles, De Servicio De Urgencia, Mercancías Peligrosas O
Transportes Especiales)",500;250,Conductor,NOTA: Causa de posible inmovilización y depósito del vehículo (arts. 104 y 105 LSV),ALCOHOL
CIR,20,1,5I,6,"Muy grave 077.-
C)","Circular Con Una Tasa De Alcohol En Aire Espirado Superior A 0,25 Miligramos Por Litro, Que Es La Reglamentariamente Establecida, Sobrepasando Los 0,50 Mg/L (Tras La Entrada En Vigor De La Ley 6/2014, De 7 De Abril, Hay Nuevas Cuantías Sancionadoras Aplicables Sólo A Supuestos De Hecho Cometidos A Partir De La Entrada En Vigor De La Citada Ley.Entra En Vigor
El 9/5/14)",1000;500,Conductor,"NOTA: Para conductores en general, pruebas siempre con etilómetros homologados. La referencia sancionadora es la de la tasa menor con etilómetro homologado. Causa posible inmovilización y depósito del vehículo (art. 104 y 105 LSV)",ALCOHOL
CIR,20,1,5J,6,"Muy grave 077.-
C)","Circular Con Una Tasa De Alcohol En Sangre Superior A 0,50 Gramos Por Mil C.C, Que Es La Reglamentariamente Establecida, Sobrepasando 1,00 Gr/L (Tras La Entrada En Vigor De La Ley 6/2014, De 7 De Abril, Hay Nuevas Cuantías Sancionadoras Aplicables Sólo A Supuestos De Hecho Cometidos A Partir De La Entrada En Vigor De La Citada Ley. Entra En Vigor El 9/5/14.Para Conductores En
General.)",1000;500,Conductor,NOTA: Para conductores en general.Causa de posible inmovilización y depósito del vehículo (arts. 104 y 105 LSV).,ALCOHOL
CIR,20,1,5K,6,"Muy grave 077.-
C)","Circular Con Una Tasa De Alcohol En Aire Espirado Superior A 0,15 Miligramos Por Litro, Que Es La Reglamentariamente Establecida, Sobrepasando Los 0,30 Mg/L (Para Conductores Profesionales, De Servicio De Urgencia, Mercancías Peligrosas O Transportes Especiales, Noveles Y Pruebas Siempre Con Etilómetros
Homologado.)",1000;500,Conductor,"NOTA: Tras la entrada en vigor de la Ley 6/2014, de 7 de abril, hay nuevas cuantías sancionadoras aplicables sólo a supuestos de hecho cometidos a partir de la entrada en vigor de la citada Ley. La referencia sancionadora es la de la tasa menor con etilómetro homologado. Causa posible inmovilización y depósito del vehículo (art 84 y 85 LSV)",ALCOHOL
CIR,20,1,5L,6,"Muy grave 077.-
C)","Circular Con Una Tasa De Alcohol En Sangre Superior A 0,30 Gramos Por Mil C.C, Que Es La Reglamentariamente Establecida, Sobrepasando Los 0,60 Gr/L (Para Conductores Profesionales, De Servicio De Urgencia, Noveles, Mercancías Peligrosas O Transportes Especiales. Causa De Posible Inmovilización Y Depósito Del Vehículo (Arts. 104 Y
105 Lsv).)",1000;500,Conductor,"NOTA: Tras la entrada en vigor de la Ley 6/2014, de 7 de abril, hay nuevas cuantías sancionadoras aplicables sólo a supuestos de hecho cometidos a partir de la entrada en vigor de la citada Ley.",ALCOHOL
CIR,20,1,5M,4,"Muy grave 077.-
C)","Circular Con Una Tasa De Alcohol En Aire Espirado Superior A 0,25 Miligramos Por Litro, Que Es La Reglamentariamente Establecida. (Nueva Codif. A Tener En Cuenta, Tras La Modificación De La Cuantía De Sanción En Estos Supuestos, Aprobada Por Ley 6/2014, De 7 De Abril, Referida A La Existencia De Sanción Firme Adoptada En Año Inmediatamente Anterior A La Fecha De Los Hechos
Detectados)",1000;500,Conductor,"NOTA: Para conductores en general, pruebas siempre con etilómetros homologados.La referencia sancionadora es la de la tasa menor con etilómetro homologado. Causa posible inmovilización y depósito del vehículo (art 104 y 105 LSV)",ALCOHOL
CIR,20,1,5N,4,"Muy grave 077.-
C)","Circular Con Una Tasa De Alcohol En Sangre Superior A 0,50 Gramos Por 1000 C.C., Que Es La Reglamentariamente Establecida (Para Conductores En General. Causa De Posible Inmovilización Y Depósito Del Vehículo (Arts. 104 Y
105 Lsv.))",1000;500,Conductor,"NOTA: Nueva codificación a tener en cuenta, tras la modificación de la cuantía de sanción aplicable a estos supuestos, aprobada por Ley 6/2014, de 7 de abril, y referida a la constancia de la existencia de una sanción firme adoptada en el año inmediatamente anterior a la fecha de los hechos detectados",ALCOHOL
CIR,20,1,5O,4,"Muy grave 077.-
C)","Circular Con Una Tasa De Alcohol En Sangre Superior A 0,30 Gramos Por 1000 C.C., Que Es La Reglamentariamente Establecida (Para Conductores Profesionales, Noveles, De Servicio De Urgencia, Mercancías Peligrosas O Transportes Especiales. Causa De Posible Inmovilización Y Depósito Del Vehículo (Arts. 104 Y
105 Lsv))",1000;500,Conductor,"NOTA: Nueva codificación a tener en cuenta, una vez tenida en consideración la modificación del límite sancionador aplicable a estos supuestos tras la aprobación de la Ley 6/2014, de 7 de abril, referida a la constancia de la existencia de una sanción firme en el año inmediatamente anterior a la fecha de los hechos detectados.",ALCOHOL
CIR,20,1,5Ñ,4,"Muy grave 077.-
C)","Circular Con Una Tasa De Alcohol En Aire Espirado Superior A 0,15 Miligramos Por Litro, Que Es La Reglamentariamente Establecida (Para Conduc. Prof., Servicio De Urgencia, Mercancías Peligrosas O Transp. Especiales, Noveles Y Pruebas Con Etilómetros Homologados. La Referencia Sancionadora Es La De La Tasa Menor. Causa Posible Inmoviliz. Y Depósito Del Vehículo
 (Arts. 104 Y 105 Lsv) )",1000;500,Conductor,"NOTA: Nueva codificación a tener en cuenta, tras la modificación de la cuantía de sanción aplicable a estos supuestos, aprobada por Ley 6/2014, de 7 de abril, y referida a la constancia de la existencia de una sanción firme adoptada en el año inmediatamente anterior a la fecha de los hechos detectados. Ver Instrucción DGT 14/S-134, de 9 de julio de 2014.",ALCOHOL
CIR,21,1,5F,6,"Muy grave 077.-
D)","No Someterse A Las Pruebas De Detección De Alcohol, Habiendo Sido Requerido Para Ello Por Los Agentes Encargados De La Vigilancia Del Tráfico (Causa De Posible Inmovilización Y Depósito Del Vehículo (Arts. 104 Y 105 Lsv))",1000;500,Conductor Usuario,"NOTA: Si cualquier conductor de un vehículo a motor se niega a someterse a las pruebas de alcoholemia o drogas incurre,en todo caso,en un supuesto delito tipificado en el artículo 383 del CP,habiendo extendido dicho precepto su ámbito de aplicación a todos los supuestos del artículo 21 del
RGCirc,(accidente,sintomatología,in",ALCOHOL
CIR,26,1,5A,0,Leve,Negarse El Personal Sanitario De Un Centro Médico A La Obtención De Muestras Para Determinar El Grado De Alcoholemia De La Persona Que Desea Someterse A Tal Prueba,80;40,Facultativo,"NOTA: Entre los datos que habrá de
comunicar el personal sanitario figurarán, en su caso, el sistema empleado en la investigación de la alcoholemia, la hora exacta en que se tomó la muestra, el método utilizado para su conservación y el porcentaje de alcohol en sangre que presente la persona examinada.",ALCOHOL
CIR,26,1,5B,0,Leve,"Negarse El Personal
Sanitario De Un Centro Médico A Remitir Al Laboratorio Las Pruebas Obtenidas Para La Determinación Del Grado De Alcoholemia De La Persona Que Desea Someterse A Tal Prueba",80;40,Facultativo,,ALCOHOL
CIR,26,1,5C,0,Leve,"No Dar Cuenta El
Personal Sanitario De Un Centro Médico A La Autoridad Correspondiente Del Resultado Del Análisis Clínico Realizado Para Determinar El Grado De Alcoholemia",80;40,Facultativo,,ALCOHOL
CIR,26,1,5D,0,Leve,"Omitir El Personal
Sanitario Encargado De Comunicar A La Autoridad Correspondiente El Resultado De Las Pruebas Realizadas Los Datos Exigidos
 Reglamentariamente",80;40,Facultativo,,ALCOHOL
CIR,29,1,5A,0,Grave 076.- C),"No Circular Por La Vía Lo
Más Cerca Posible Del Borde Derecho De La Calzada Dejando Completamente Libre La Mitad De La Calzada Que Corresponda A Los Que Puedan Circular En Sentido Contrario",200;100,Conductor,,SENTIDO CIRCULACI ÓN
CIR,29,1,5B,0,Grave 076.- C),"No Circular Por La Vía En
Un Cambio De Rasante O Curva De Reducida Visibilidad Dejando Completamente Libre La Mitad De La Calzada Que Corresponda A Los Que Puedan Circular En Sentido Contrario",200;100,Conductor,,SENTIDO CIRCULACI ÓN
CIR,29,1,5C,0,Grave 076.- C),"Circular Por Una Vía De
Doble Sentido De Circulación Sin Arrimarse Lo Más Cerca Posible Al Borde Derecho De La Calzada Para Mantener La Separación Lateral Suficiente Para Realizar El Cruce Con Seguridad",200;100,Conductor,,SENTIDO CIRCULACI ÓN
CIR,29,2,5A,6,"Muy grave 077.-
F)","Circular Por La Izquierda En Una Vía De Doble Sentido De La Circulación En Sentido Contrario Al Estipulado (Deberá Especificarse Si Circulaba Algún Vehículo Por Su Sentido De La Vía Y En Sentido Contrario Al Presunto Infractor, Si Algún Vehículo Tuvo Que Realizar Maniobras Evasivas Y Si Hubo Peligro Para Algún Otro
 Usuario De La Vía.)",500;250,Conductor,"NOTA: No será necesario identificar ni al vehículo ni al usuario, pero caso de disponer de algún dato se hará constar (matrícula, marca y modelo).",SENTIDO CONTRARI O
CIR,30,1-A,5C,6,"Muy grave 077.-
F)","Circular Por El Carril De La Izquierda, En Sentido Contrario Al Estipulado, En Una Calzada De Doble Sentido De Circulación Y Dos Carriles, Separados O No Por Marcas Viales.",500;250,Conductor,"NOTA: El conductor de un automóvil o de un vehículo especial con MMA superior a 3.500 kg circulará por la calzada y no por el arcén (salvo razones de emergencia) y además, en las calzadas con doble sentido de la circulación y dos carriles, separados o no por marcas viales, circulará por
el de su derecha.",SENTIDO CONTRARI O
CIR,30,1-B,5D,6,"Muy grave 077.-
F)","Circular Por El Carril Situado Más A La Izquierda En Sentido Contrario Al Estipulado, En Una Calzada De Doble Sentido De Circulación Y Tres Carriles Separados
Por Marcas Viales.",500;250,Conductor,,SENTIDO CONTRARI O
CIR,30,1-B,5E,0,Grave 076.- C),"Utilizar El Carril Central De Una Calzada Con Doble Sentido De Circulación Y Tres Carriles Separados Por Marcas Longitudinales Discontinuas, Sin Deberse A Un Adelantamiento Ni A Un Cambio De Dirección A
La Izquierda",200;100,Conductor,,UTILIZACIÓ N CARRILES
CIR,30,1,5A,0,Grave 076.- C),"Circular Por El Arcén, No Existiendo Razones De Emergencia, Con Un Vehículo Automóvil",200;100,Conductor,,ARCÉN
CIR,30,1,5B,0,Grave 076.- C),"Circular Por El Arcén, No Existiendo Razones De Emergencia, Con Un Vehículo Especial Con
Mma Superior A 3500 Kg",200;100,Conductor,,ARCÉN
CIR,31,-,5B,0,Grave 076.- C),"Circular Fuera De Poblado Por Un Carril Distinto Del Situado Más A La Derecha, En Calzada Con Más De Un Carril Para El Mismo Sentido De Marcha, Entorpeciendo La Circulación De Otro
Vehículo Que Le Sigue.",200;100,Conductor,NOTA: Estos hechos no se denunciarán como posible infracción si no existe entorpecimiento para otro vehículo que le siga.,UTILIZACIÓ N CARRILES
CIR,31,-,5C,0,Leve,"Circular Fuera De Poblado Por Un Carril Distinto Del Situado Más A La Derecha, En Calzada Con Más De Un Carril Para El Mismo Sentido De La Marcha, Sin Existir Circunstancias Del Tráfico O De La Vía Que Así Lo Aconsejen. (Hechos Denunciables Cuando No Se Deban A Un Hecho Puntual De La Circulación, Sino Mantenidos Durante Un Largo Tramo De Vía Sin Justificacion, Y Siempre Que No Se Haya Entorpecido La Circulación De Otro Vehículo Que Siga Al Conducido Por El
Infractor. )",80;40,Conductor,,UTILIZACIÓ N CARRILES
CIR,31,1,5A,0,Grave 076.- C),"Circular Con Un Automóvil O Vehículo Especial Con Mma Superior A 3.500 Kg, Fuera De Poblado Y Sin Razones De Emergencia, Por El Arcén De Una Vía Con Más De Un Carril Para El
 Mismo Sentido De Marcha.",200;100,Conductor,,ARCÉN
CIR,32,-,5A,0,Grave 076.- C),"Circular Fuera De Poblado Con Un Camión O Furgón De Mma Superior A 3.500 Kg Por Un Carril Distinto Del Situado Más A La Derecha, En Calzada De Tres O Más Carriles Para El Mismo Sentido, Entorpeciendo La Marcha De Otro Que Le Sigue (Estos Hechos No Se Denunciarán Como Posible Infracción Si No Existe Entorpecimiento Para Otro Vehículo Que
Le Siga.)",200;100,Conductor,"NOTA: Para el cómputo de carriles, a efectos de lo dispuesto anteriormente, no se tendrán en cuenta los reservados a determinados vehículos o a ciertas maniobras (carril bus-taxi, carril de espera, carril de aceleración, carril de deceleración, etc.)",UTILIZACIÓ N CARRILES
CIR,32,-,5B,0,Grave 076.- C),"Circular Fuera De Poblado Con Un Vehículo Especial O Conjunto De Vehículos De Más De Siete Metros De Longitud, Por Un Carril Distinto Del Situado Más A La Derecha, Entorpeciendo La Marcha
De Otro Que Le Sigue.",200;100,Conductor,,UTILIZACIÓ N CARRILES
CIR,32,-,5C,0,Grave 076.- C),"Circular Fuera De Poblado Por Un Carril Distinto De Los Dos Situados Más A La Derecha En Calzada De Tres O Más Carriles Para El Mismo Sentido. (Sólo Afecta A Los Tipos De Vehículos Contemplados Anteriormente En Este
 Mismo Precepto)",200;100,Conductor,"NOTA: Camiones o furgones con MMA superior a 3.500 kg, vehículos especiales que no estén obligados a circular por el arcén y los conjuntos de vehículos de más de 7 metros de longitud.",UTILIZACIÓ N CARRILES
CIR,33,-,5A,0,Grave 076.- C),"Circular Con Un Automóvil O Vehículo Especial Por Calzada De Poblado Con Al Menos Dos Carriles Para El Mismo Sentido, Cambiando De Carril Sin Motivo Justificado, Creando Un Obstaculo A La Circulación De Los Demás
Vehículos.",200;100,Conductor,NOTA: El hecho de circular en zig- zag debe tipificarse por el artículo 3 del Reglamento de Circulación.,UTILIZACIÓ N CARRILES
CIR,33,-,5B,0,Grave 076.- C),"Circular Con Un Automóvil O Vehículo Especial Por Calzada De Poblado Con Al Menos Dos Carriles Para El Mismo Sentido, Delimitados Por Marcas Longitudinales, Cambiando De Carril Sin
 Motivo Justificado.",200;100,Conductor,NOTA: El hecho de circular en zig- zag debe tipificarse por el artículo 3 del Reglamento de Circulación.,UTILIZACIÓ N CARRILES
CIR,35,1,5A,0,Grave 076.- C),"Circular Por Un Carril De Alta Ocupación, Con Un Número De Ocupantes, Incluido El Conductor, Inferior Al Establecido. (Vao)",200;100,Conductor,"NOTA: La Autoridad competente determinará los tramos de la red viaria en los que funcionarán carriles reservados para VAO, fijará las condiciones de utilización y publicará, reglamentariamente, la relación de tramos de la red viaria
en los que se habiliten.",BUS-VAO
CIR,35,2,5A,0,Grave 076.- C),"Circular Con El Vehículo Reseñado No Autorizado Por Un Carril De Alta Ocupación (Vao. Se Entenderá Por Vehículos De Alta Ocupación (Vao) Aquellos Automóviles Destinados Exclusivamente Al Transporte De Personas, Cuya Mma No Exceda De
3.500 Kg,)",200;100,Conductor,"NOTA: que estén ocupados por el número de personas que para cada tramo de la red viaria se fije de acuerdo con lo dispuesto por el organismo autónomo J.C.T. o, en su caso, la autoridad autonómica o local responsable de la regulación del tráfico, previo informe vinculante del organismo titular de la carretera (Ver OM de 10-05-1995, BOE nº 119)",BUS-VAO
CIR,35,2,5B,6,"Muy grave 077.-
F)","Circular Por Un Carril De Alta Ocupación, En Sentido Contrario Al Establecido (Vao)",500;250,Conductor,"NOTA: La utilización del carril o carriles habilitados para vehículos con alta ocupación queda limitada a motocicletas, turismos y vehículos mixtos adaptables, que cumplan los requisitos para ser considerados
VAO.",SENTIDO CONTRARI O
CIR,36,1,5A,0,Grave 076.- C),"No Circular Por El Arcén Transitable De Su Derecha El Conductor Del Vehículo Reseñado Estando Obligado A Utilizarlo (Deben Circular Por El Arcén De Su Derecha, Total O Parcialmente: Los Vehiculos De Tracción Animal,Los Vehículos Especiales Con Mma No Superior A 3.500 Kg, Los Ciclos Y Ciclomotores, Los Vehículos Para Personas De Movilidad
Reducida)",200;100,Conductor,"NOTA: los vehículos en seguimiento de ciclistas,los vehículos cuya MMA no exceda de 3.500 kg que, por razones de emergencia, lo hagan a velocidad anormalmente reducida, perturbando con ello gravemente la circulación.",ARCÉN
